program_id,task_id,buggy_path,fixed_path,tests_path,loc,python_version,runs_successfully,passing_test_count,failing_test_count,evaluation_denominator,eligibility_status,exclusion_reason
44911089,abc249_c,data/external/ConDefects/Code/abc249_c/Python/44911089/faultyVersion.py,data/external/ConDefects/Code/abc249_c/Python/44911089/correctVersion.py,data/external/ConDefects/Test/abc249_c,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
45110623,abc249_c,data/external/ConDefects/Code/abc249_c/Python/45110623/faultyVersion.py,data/external/ConDefects/Code/abc249_c/Python/45110623/correctVersion.py,data/external/ConDefects/Test/abc249_c,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
44452633,abc249_d,data/external/ConDefects/Code/abc249_d/Python/44452633/faultyVersion.py,data/external/ConDefects/Code/abc249_d/Python/44452633/correctVersion.py,data/external/ConDefects/Test/abc249_d,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
47998431,abc249_e,data/external/ConDefects/Code/abc249_e/Python/47998431/faultyVersion.py,data/external/ConDefects/Code/abc249_e/Python/47998431/correctVersion.py,data/external/ConDefects/Test/abc249_e,14,3.14.3,True,,,14,ineligible,loc < 25 (minimum length floor is 25)
51504381,abc249_e,data/external/ConDefects/Code/abc249_e/Python/51504381/faultyVersion.py,data/external/ConDefects/Code/abc249_e/Python/51504381/correctVersion.py,data/external/ConDefects/Test/abc249_e,32,3.14.3,True,,,32,eligible,
45465070,abc249_f,data/external/ConDefects/Code/abc249_f/Python/45465070/faultyVersion.py,data/external/ConDefects/Code/abc249_f/Python/45465070/correctVersion.py,data/external/ConDefects/Test/abc249_f,58,3.14.3,True,,,58,eligible,
54768832,abc250_a,data/external/ConDefects/Code/abc250_a/Python/54768832/faultyVersion.py,data/external/ConDefects/Code/abc250_a/Python/54768832/correctVersion.py,data/external/ConDefects/Test/abc250_a,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
45692958,abc250_b,data/external/ConDefects/Code/abc250_b/Python/45692958/faultyVersion.py,data/external/ConDefects/Code/abc250_b/Python/45692958/correctVersion.py,data/external/ConDefects/Test/abc250_b,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
44862385,abc250_c,data/external/ConDefects/Code/abc250_c/Python/44862385/faultyVersion.py,data/external/ConDefects/Code/abc250_c/Python/44862385/correctVersion.py,data/external/ConDefects/Test/abc250_c,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
44890242,abc250_c,data/external/ConDefects/Code/abc250_c/Python/44890242/faultyVersion.py,data/external/ConDefects/Code/abc250_c/Python/44890242/correctVersion.py,data/external/ConDefects/Test/abc250_c,16,3.14.3,True,,,16,ineligible,loc < 25 (minimum length floor is 25)
44899033,abc250_c,data/external/ConDefects/Code/abc250_c/Python/44899033/faultyVersion.py,data/external/ConDefects/Code/abc250_c/Python/44899033/correctVersion.py,data/external/ConDefects/Test/abc250_c,23,3.14.3,True,,,23,ineligible,loc < 25 (minimum length floor is 25)
45205318,abc250_c,data/external/ConDefects/Code/abc250_c/Python/45205318/faultyVersion.py,data/external/ConDefects/Code/abc250_c/Python/45205318/correctVersion.py,data/external/ConDefects/Test/abc250_c,40,3.14.3,True,,,40,eligible,
44996552,abc250_d,data/external/ConDefects/Code/abc250_d/Python/44996552/faultyVersion.py,data/external/ConDefects/Code/abc250_d/Python/44996552/correctVersion.py,data/external/ConDefects/Test/abc250_d,28,3.14.3,True,,,28,eligible,
45025075,abc250_d,data/external/ConDefects/Code/abc250_d/Python/45025075/faultyVersion.py,data/external/ConDefects/Code/abc250_d/Python/45025075/correctVersion.py,data/external/ConDefects/Test/abc250_d,32,3.14.3,True,,,32,ineligible,multiple independent faults
45700046,abc250_d,data/external/ConDefects/Code/abc250_d/Python/45700046/faultyVersion.py,data/external/ConDefects/Code/abc250_d/Python/45700046/correctVersion.py,data/external/ConDefects/Test/abc250_d,52,3.14.3,True,,,52,eligible,
45811839,abc250_d,data/external/ConDefects/Code/abc250_d/Python/45811839/faultyVersion.py,data/external/ConDefects/Code/abc250_d/Python/45811839/correctVersion.py,data/external/ConDefects/Test/abc250_d,44,3.14.3,True,,,44,eligible,
44674065,abc250_e,data/external/ConDefects/Code/abc250_e/Python/44674065/faultyVersion.py,data/external/ConDefects/Code/abc250_e/Python/44674065/correctVersion.py,data/external/ConDefects/Test/abc250_e,53,3.14.3,True,,,53,eligible,
46017900,abc250_e,data/external/ConDefects/Code/abc250_e/Python/46017900/faultyVersion.py,data/external/ConDefects/Code/abc250_e/Python/46017900/correctVersion.py,data/external/ConDefects/Test/abc250_e,67,3.14.3,True,,,67,eligible,
31608048,abc250_g,data/external/ConDefects/Code/abc250_g/Python/31608048/faultyVersion.py,data/external/ConDefects/Code/abc250_g/Python/31608048/correctVersion.py,data/external/ConDefects/Test/abc250_g,33,3.14.3,True,,,33,eligible,
36759156,abc250_g,data/external/ConDefects/Code/abc250_g/Python/36759156/faultyVersion.py,data/external/ConDefects/Code/abc250_g/Python/36759156/correctVersion.py,data/external/ConDefects/Test/abc250_g,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
51402169,abc250_g,data/external/ConDefects/Code/abc250_g/Python/51402169/faultyVersion.py,data/external/ConDefects/Code/abc250_g/Python/51402169/correctVersion.py,data/external/ConDefects/Test/abc250_g,183,3.14.3,True,,,183,ineligible,multiple independent faults
31555605,abc250_h,data/external/ConDefects/Code/abc250_h/Python/31555605/faultyVersion.py,data/external/ConDefects/Code/abc250_h/Python/31555605/correctVersion.py,data/external/ConDefects/Test/abc250_h,104,3.14.3,True,,,104,ineligible,multi-line fault — excluded by v2 single-line filter
44626841,abc251_a,data/external/ConDefects/Code/abc251_a/Python/44626841/faultyVersion.py,data/external/ConDefects/Code/abc251_a/Python/44626841/correctVersion.py,data/external/ConDefects/Test/abc251_a,8,3.14.3,True,,,8,ineligible,loc < 25 (minimum length floor is 25)
45011950,abc251_a,data/external/ConDefects/Code/abc251_a/Python/45011950/faultyVersion.py,data/external/ConDefects/Code/abc251_a/Python/45011950/correctVersion.py,data/external/ConDefects/Test/abc251_a,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
44443990,abc251_b,data/external/ConDefects/Code/abc251_b/Python/44443990/faultyVersion.py,data/external/ConDefects/Code/abc251_b/Python/44443990/correctVersion.py,data/external/ConDefects/Test/abc251_b,25,3.14.3,True,,,25,eligible,
44546670,abc251_b,data/external/ConDefects/Code/abc251_b/Python/44546670/faultyVersion.py,data/external/ConDefects/Code/abc251_b/Python/44546670/correctVersion.py,data/external/ConDefects/Test/abc251_b,26,3.14.3,True,,,26,ineligible,multiple independent faults
45515530,abc251_b,data/external/ConDefects/Code/abc251_b/Python/45515530/faultyVersion.py,data/external/ConDefects/Code/abc251_b/Python/45515530/correctVersion.py,data/external/ConDefects/Test/abc251_b,30,3.14.3,True,,,30,eligible,
45950112,abc251_b,data/external/ConDefects/Code/abc251_b/Python/45950112/faultyVersion.py,data/external/ConDefects/Code/abc251_b/Python/45950112/correctVersion.py,data/external/ConDefects/Test/abc251_b,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
46014786,abc251_b,data/external/ConDefects/Code/abc251_b/Python/46014786/faultyVersion.py,data/external/ConDefects/Code/abc251_b/Python/46014786/correctVersion.py,data/external/ConDefects/Test/abc251_b,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
44644261,abc251_c,data/external/ConDefects/Code/abc251_c/Python/44644261/faultyVersion.py,data/external/ConDefects/Code/abc251_c/Python/44644261/correctVersion.py,data/external/ConDefects/Test/abc251_c,18,3.14.3,True,,,18,ineligible,loc < 25 (minimum length floor is 25)
44691668,abc251_d,data/external/ConDefects/Code/abc251_d/Python/44691668/faultyVersion.py,data/external/ConDefects/Code/abc251_d/Python/44691668/correctVersion.py,data/external/ConDefects/Test/abc251_d,4,3.14.3,True,,,4,ineligible,loc < 25 (minimum length floor is 25)
44700899,abc251_d,data/external/ConDefects/Code/abc251_d/Python/44700899/faultyVersion.py,data/external/ConDefects/Code/abc251_d/Python/44700899/correctVersion.py,data/external/ConDefects/Test/abc251_d,14,3.14.3,True,,,14,ineligible,loc < 25 (minimum length floor is 25)
45210558,abc251_d,data/external/ConDefects/Code/abc251_d/Python/45210558/faultyVersion.py,data/external/ConDefects/Code/abc251_d/Python/45210558/correctVersion.py,data/external/ConDefects/Test/abc251_d,33,3.14.3,True,,,33,eligible,
46009389,abc251_d,data/external/ConDefects/Code/abc251_d/Python/46009389/faultyVersion.py,data/external/ConDefects/Code/abc251_d/Python/46009389/correctVersion.py,data/external/ConDefects/Test/abc251_d,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
45556624,abc251_e,data/external/ConDefects/Code/abc251_e/Python/45556624/faultyVersion.py,data/external/ConDefects/Code/abc251_e/Python/45556624/correctVersion.py,data/external/ConDefects/Test/abc251_e,29,3.14.3,True,,,29,eligible,
45699667,abc251_e,data/external/ConDefects/Code/abc251_e/Python/45699667/faultyVersion.py,data/external/ConDefects/Code/abc251_e/Python/45699667/correctVersion.py,data/external/ConDefects/Test/abc251_e,359,3.14.3,True,,,359,ineligible,loc > 300 (maximum length ceiling is 300)
47833391,abc251_f,data/external/ConDefects/Code/abc251_f/Python/47833391/faultyVersion.py,data/external/ConDefects/Code/abc251_f/Python/47833391/correctVersion.py,data/external/ConDefects/Test/abc251_f,65,3.14.3,True,,,65,ineligible,multi-line fault — excluded by v2 single-line filter
31752648,abc251_g,data/external/ConDefects/Code/abc251_g/Python/31752648/faultyVersion.py,data/external/ConDefects/Code/abc251_g/Python/31752648/correctVersion.py,data/external/ConDefects/Test/abc251_g,33,3.14.3,True,,,33,eligible,
31757947,abc251_g,data/external/ConDefects/Code/abc251_g/Python/31757947/faultyVersion.py,data/external/ConDefects/Code/abc251_g/Python/31757947/correctVersion.py,data/external/ConDefects/Test/abc251_g,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
40927285,abc251_g,data/external/ConDefects/Code/abc251_g/Python/40927285/faultyVersion.py,data/external/ConDefects/Code/abc251_g/Python/40927285/correctVersion.py,data/external/ConDefects/Test/abc251_g,36,3.14.3,True,,,36,eligible,
46368168,abc251_g,data/external/ConDefects/Code/abc251_g/Python/46368168/faultyVersion.py,data/external/ConDefects/Code/abc251_g/Python/46368168/correctVersion.py,data/external/ConDefects/Test/abc251_g,30,3.14.3,True,,,30,eligible,
31690776,abc251_h,data/external/ConDefects/Code/abc251_h/Python/31690776/faultyVersion.py,data/external/ConDefects/Code/abc251_h/Python/31690776/correctVersion.py,data/external/ConDefects/Test/abc251_h,50,3.14.3,True,,,50,ineligible,multiple independent faults
45686937,abc252_a,data/external/ConDefects/Code/abc252_a/Python/45686937/faultyVersion.py,data/external/ConDefects/Code/abc252_a/Python/45686937/correctVersion.py,data/external/ConDefects/Test/abc252_a,2,3.14.3,True,,,2,ineligible,loc < 25 (minimum length floor is 25)
45103207,abc252_b,data/external/ConDefects/Code/abc252_b/Python/45103207/faultyVersion.py,data/external/ConDefects/Code/abc252_b/Python/45103207/correctVersion.py,data/external/ConDefects/Test/abc252_b,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
45243368,abc252_b,data/external/ConDefects/Code/abc252_b/Python/45243368/faultyVersion.py,data/external/ConDefects/Code/abc252_b/Python/45243368/correctVersion.py,data/external/ConDefects/Test/abc252_b,35,3.14.3,True,,,35,eligible,
45002861,abc252_c,data/external/ConDefects/Code/abc252_c/Python/45002861/faultyVersion.py,data/external/ConDefects/Code/abc252_c/Python/45002861/correctVersion.py,data/external/ConDefects/Test/abc252_c,13,3.14.3,True,,,13,ineligible,loc < 25 (minimum length floor is 25)
46168111,abc252_c,data/external/ConDefects/Code/abc252_c/Python/46168111/faultyVersion.py,data/external/ConDefects/Code/abc252_c/Python/46168111/correctVersion.py,data/external/ConDefects/Test/abc252_c,18,3.14.3,True,,,18,ineligible,loc < 25 (minimum length floor is 25)
45257814,abc252_d,data/external/ConDefects/Code/abc252_d/Python/45257814/faultyVersion.py,data/external/ConDefects/Code/abc252_d/Python/45257814/correctVersion.py,data/external/ConDefects/Test/abc252_d,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
45497724,abc252_d,data/external/ConDefects/Code/abc252_d/Python/45497724/faultyVersion.py,data/external/ConDefects/Code/abc252_d/Python/45497724/correctVersion.py,data/external/ConDefects/Test/abc252_d,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
45066699,abc252_e,data/external/ConDefects/Code/abc252_e/Python/45066699/faultyVersion.py,data/external/ConDefects/Code/abc252_e/Python/45066699/correctVersion.py,data/external/ConDefects/Test/abc252_e,34,3.14.3,True,,,34,eligible,
45454292,abc253_a,data/external/ConDefects/Code/abc253_a/Python/45454292/faultyVersion.py,data/external/ConDefects/Code/abc253_a/Python/45454292/correctVersion.py,data/external/ConDefects/Test/abc253_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
45510646,abc253_a,data/external/ConDefects/Code/abc253_a/Python/45510646/faultyVersion.py,data/external/ConDefects/Code/abc253_a/Python/45510646/correctVersion.py,data/external/ConDefects/Test/abc253_a,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
45785764,abc253_b,data/external/ConDefects/Code/abc253_b/Python/45785764/faultyVersion.py,data/external/ConDefects/Code/abc253_b/Python/45785764/correctVersion.py,data/external/ConDefects/Test/abc253_b,11,3.14.3,True,,,11,ineligible,loc < 25 (minimum length floor is 25)
45937943,abc253_d,data/external/ConDefects/Code/abc253_d/Python/45937943/faultyVersion.py,data/external/ConDefects/Code/abc253_d/Python/45937943/correctVersion.py,data/external/ConDefects/Test/abc253_d,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
46046758,abc253_d,data/external/ConDefects/Code/abc253_d/Python/46046758/faultyVersion.py,data/external/ConDefects/Code/abc253_d/Python/46046758/correctVersion.py,data/external/ConDefects/Test/abc253_d,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
45032521,abc253_e,data/external/ConDefects/Code/abc253_e/Python/45032521/faultyVersion.py,data/external/ConDefects/Code/abc253_e/Python/45032521/correctVersion.py,data/external/ConDefects/Test/abc253_e,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
45470734,abc253_e,data/external/ConDefects/Code/abc253_e/Python/45470734/faultyVersion.py,data/external/ConDefects/Code/abc253_e/Python/45470734/correctVersion.py,data/external/ConDefects/Test/abc253_e,17,3.14.3,True,,,17,ineligible,loc < 25 (minimum length floor is 25)
45559213,abc253_e,data/external/ConDefects/Code/abc253_e/Python/45559213/faultyVersion.py,data/external/ConDefects/Code/abc253_e/Python/45559213/correctVersion.py,data/external/ConDefects/Test/abc253_e,26,3.14.3,True,,,26,eligible,
45941559,abc253_e,data/external/ConDefects/Code/abc253_e/Python/45941559/faultyVersion.py,data/external/ConDefects/Code/abc253_e/Python/45941559/correctVersion.py,data/external/ConDefects/Test/abc253_e,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
46006044,abc253_e,data/external/ConDefects/Code/abc253_e/Python/46006044/faultyVersion.py,data/external/ConDefects/Code/abc253_e/Python/46006044/correctVersion.py,data/external/ConDefects/Test/abc253_e,31,3.14.3,True,,,31,ineligible,multi-line fault — excluded by v2 single-line filter
45527428,abc253_f,data/external/ConDefects/Code/abc253_f/Python/45527428/faultyVersion.py,data/external/ConDefects/Code/abc253_f/Python/45527428/correctVersion.py,data/external/ConDefects/Test/abc253_f,79,3.14.3,True,,,79,ineligible,multiple independent faults
32996849,abc253_g,data/external/ConDefects/Code/abc253_g/Python/32996849/faultyVersion.py,data/external/ConDefects/Code/abc253_g/Python/32996849/correctVersion.py,data/external/ConDefects/Test/abc253_g,53,3.14.3,True,,,53,ineligible,multi-line fault — excluded by v2 single-line filter
32999272,abc253_g,data/external/ConDefects/Code/abc253_g/Python/32999272/faultyVersion.py,data/external/ConDefects/Code/abc253_g/Python/32999272/correctVersion.py,data/external/ConDefects/Test/abc253_g,60,3.14.3,True,,,60,eligible,
38547671,abc253_g,data/external/ConDefects/Code/abc253_g/Python/38547671/faultyVersion.py,data/external/ConDefects/Code/abc253_g/Python/38547671/correctVersion.py,data/external/ConDefects/Test/abc253_g,28,3.14.3,True,,,28,eligible,
52975596,abc253_g,data/external/ConDefects/Code/abc253_g/Python/52975596/faultyVersion.py,data/external/ConDefects/Code/abc253_g/Python/52975596/correctVersion.py,data/external/ConDefects/Test/abc253_g,41,3.14.3,True,,,41,eligible,
45462198,abc254_a,data/external/ConDefects/Code/abc254_a/Python/45462198/faultyVersion.py,data/external/ConDefects/Code/abc254_a/Python/45462198/correctVersion.py,data/external/ConDefects/Test/abc254_a,1,3.14.3,True,,,1,ineligible,loc < 25 (minimum length floor is 25)
45547154,abc254_a,data/external/ConDefects/Code/abc254_a/Python/45547154/faultyVersion.py,data/external/ConDefects/Code/abc254_a/Python/45547154/correctVersion.py,data/external/ConDefects/Test/abc254_a,1,3.14.3,True,,,1,ineligible,loc < 25 (minimum length floor is 25)
44995126,abc254_c,data/external/ConDefects/Code/abc254_c/Python/44995126/faultyVersion.py,data/external/ConDefects/Code/abc254_c/Python/44995126/correctVersion.py,data/external/ConDefects/Test/abc254_c,19,3.14.3,True,,,19,ineligible,loc < 25 (minimum length floor is 25)
51493507,abc254_d,data/external/ConDefects/Code/abc254_d/Python/51493507/faultyVersion.py,data/external/ConDefects/Code/abc254_d/Python/51493507/correctVersion.py,data/external/ConDefects/Test/abc254_d,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
52216169,abc254_d,data/external/ConDefects/Code/abc254_d/Python/52216169/faultyVersion.py,data/external/ConDefects/Code/abc254_d/Python/52216169/correctVersion.py,data/external/ConDefects/Test/abc254_d,32,3.14.3,True,,,32,eligible,
53475713,abc254_d,data/external/ConDefects/Code/abc254_d/Python/53475713/faultyVersion.py,data/external/ConDefects/Code/abc254_d/Python/53475713/correctVersion.py,data/external/ConDefects/Test/abc254_d,36,3.14.3,True,,,36,eligible,
44452913,abc254_e,data/external/ConDefects/Code/abc254_e/Python/44452913/faultyVersion.py,data/external/ConDefects/Code/abc254_e/Python/44452913/correctVersion.py,data/external/ConDefects/Test/abc254_e,1963,3.14.3,True,,,1963,ineligible,loc > 300 (maximum length ceiling is 300)
44691275,abc254_e,data/external/ConDefects/Code/abc254_e/Python/44691275/faultyVersion.py,data/external/ConDefects/Code/abc254_e/Python/44691275/correctVersion.py,data/external/ConDefects/Test/abc254_e,33,3.14.3,True,,,33,ineligible,multiple independent faults
48945628,abc254_f,data/external/ConDefects/Code/abc254_f/Python/48945628/faultyVersion.py,data/external/ConDefects/Code/abc254_f/Python/48945628/correctVersion.py,data/external/ConDefects/Test/abc254_f,188,3.14.3,True,,,188,eligible,
49680019,abc254_f,data/external/ConDefects/Code/abc254_f/Python/49680019/faultyVersion.py,data/external/ConDefects/Code/abc254_f/Python/49680019/correctVersion.py,data/external/ConDefects/Test/abc254_f,65,3.14.3,True,,,65,eligible,
51937981,abc254_f,data/external/ConDefects/Code/abc254_f/Python/51937981/faultyVersion.py,data/external/ConDefects/Code/abc254_f/Python/51937981/correctVersion.py,data/external/ConDefects/Test/abc254_f,44,3.14.3,True,,,44,ineligible,multiple independent faults
32247391,abc254_g,data/external/ConDefects/Code/abc254_g/Python/32247391/faultyVersion.py,data/external/ConDefects/Code/abc254_g/Python/32247391/correctVersion.py,data/external/ConDefects/Test/abc254_g,95,3.14.3,True,,,95,eligible,
32287222,abc254_g,data/external/ConDefects/Code/abc254_g/Python/32287222/faultyVersion.py,data/external/ConDefects/Code/abc254_g/Python/32287222/correctVersion.py,data/external/ConDefects/Test/abc254_g,128,3.14.3,True,,,128,ineligible,multiple independent faults
44829145,abc255_a,data/external/ConDefects/Code/abc255_a/Python/44829145/faultyVersion.py,data/external/ConDefects/Code/abc255_a/Python/44829145/correctVersion.py,data/external/ConDefects/Test/abc255_a,7,3.14.3,True,,,7,ineligible,loc < 25 (minimum length floor is 25)
46036276,abc255_b,data/external/ConDefects/Code/abc255_b/Python/46036276/faultyVersion.py,data/external/ConDefects/Code/abc255_b/Python/46036276/correctVersion.py,data/external/ConDefects/Test/abc255_b,19,3.14.3,True,,,19,ineligible,loc < 25 (minimum length floor is 25)
44681612,abc255_c,data/external/ConDefects/Code/abc255_c/Python/44681612/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/44681612/correctVersion.py,data/external/ConDefects/Test/abc255_c,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
44917866,abc255_c,data/external/ConDefects/Code/abc255_c/Python/44917866/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/44917866/correctVersion.py,data/external/ConDefects/Test/abc255_c,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
45066751,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45066751/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45066751/correctVersion.py,data/external/ConDefects/Test/abc255_c,23,3.14.3,True,,,23,ineligible,loc < 25 (minimum length floor is 25)
45116616,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45116616/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45116616/correctVersion.py,data/external/ConDefects/Test/abc255_c,724,3.14.3,True,,,724,ineligible,loc > 300 (maximum length ceiling is 300)
45259199,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45259199/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45259199/correctVersion.py,data/external/ConDefects/Test/abc255_c,26,3.14.3,True,,,26,ineligible,multi-line fault — excluded by v2 single-line filter
45282104,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45282104/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45282104/correctVersion.py,data/external/ConDefects/Test/abc255_c,51,3.14.3,True,,,51,eligible,
45494254,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45494254/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45494254/correctVersion.py,data/external/ConDefects/Test/abc255_c,6,3.14.3,True,,,6,ineligible,loc < 25 (minimum length floor is 25)
45522180,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45522180/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45522180/correctVersion.py,data/external/ConDefects/Test/abc255_c,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
45773903,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45773903/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45773903/correctVersion.py,data/external/ConDefects/Test/abc255_c,17,3.14.3,True,,,17,ineligible,loc < 25 (minimum length floor is 25)
45814894,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45814894/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45814894/correctVersion.py,data/external/ConDefects/Test/abc255_c,686,3.14.3,True,,,686,ineligible,loc > 300 (maximum length ceiling is 300)
45907671,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45907671/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45907671/correctVersion.py,data/external/ConDefects/Test/abc255_c,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
45934299,abc255_c,data/external/ConDefects/Code/abc255_c/Python/45934299/faultyVersion.py,data/external/ConDefects/Code/abc255_c/Python/45934299/correctVersion.py,data/external/ConDefects/Test/abc255_c,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
45097288,abc255_e,data/external/ConDefects/Code/abc255_e/Python/45097288/faultyVersion.py,data/external/ConDefects/Code/abc255_e/Python/45097288/correctVersion.py,data/external/ConDefects/Test/abc255_e,20,3.14.3,True,,,20,ineligible,loc < 25 (minimum length floor is 25)
45923403,abc255_e,data/external/ConDefects/Code/abc255_e/Python/45923403/faultyVersion.py,data/external/ConDefects/Code/abc255_e/Python/45923403/correctVersion.py,data/external/ConDefects/Test/abc255_e,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
50474364,abc255_f,data/external/ConDefects/Code/abc255_f/Python/50474364/faultyVersion.py,data/external/ConDefects/Code/abc255_f/Python/50474364/correctVersion.py,data/external/ConDefects/Test/abc255_f,41,3.14.3,True,,,41,eligible,
53267275,abc255_f,data/external/ConDefects/Code/abc255_f/Python/53267275/faultyVersion.py,data/external/ConDefects/Code/abc255_f/Python/53267275/correctVersion.py,data/external/ConDefects/Test/abc255_f,923,3.14.3,True,,,923,ineligible,loc > 300 (maximum length ceiling is 300)
32458462,abc255_g,data/external/ConDefects/Code/abc255_g/Python/32458462/faultyVersion.py,data/external/ConDefects/Code/abc255_g/Python/32458462/correctVersion.py,data/external/ConDefects/Test/abc255_g,58,3.14.3,True,,,58,ineligible,multi-line fault — excluded by v2 single-line filter
35788058,abc255_g,data/external/ConDefects/Code/abc255_g/Python/35788058/faultyVersion.py,data/external/ConDefects/Code/abc255_g/Python/35788058/correctVersion.py,data/external/ConDefects/Test/abc255_g,57,3.14.3,True,,,57,eligible,
44471761,abc256_b,data/external/ConDefects/Code/abc256_b/Python/44471761/faultyVersion.py,data/external/ConDefects/Code/abc256_b/Python/44471761/correctVersion.py,data/external/ConDefects/Test/abc256_b,10,3.14.3,True,,,10,ineligible,loc < 25 (minimum length floor is 25)
45645329,abc256_b,data/external/ConDefects/Code/abc256_b/Python/45645329/faultyVersion.py,data/external/ConDefects/Code/abc256_b/Python/45645329/correctVersion.py,data/external/ConDefects/Test/abc256_b,15,3.14.3,True,,,15,ineligible,loc < 25 (minimum length floor is 25)
45997189,abc256_b,data/external/ConDefects/Code/abc256_b/Python/45997189/faultyVersion.py,data/external/ConDefects/Code/abc256_b/Python/45997189/correctVersion.py,data/external/ConDefects/Test/abc256_b,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
44696240,abc256_d,data/external/ConDefects/Code/abc256_d/Python/44696240/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/44696240/correctVersion.py,data/external/ConDefects/Test/abc256_d,405,3.14.3,True,,,405,ineligible,loc > 300 (maximum length ceiling is 300)
44864172,abc256_d,data/external/ConDefects/Code/abc256_d/Python/44864172/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/44864172/correctVersion.py,data/external/ConDefects/Test/abc256_d,191,3.14.3,True,,,191,eligible,
44868880,abc256_d,data/external/ConDefects/Code/abc256_d/Python/44868880/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/44868880/correctVersion.py,data/external/ConDefects/Test/abc256_d,39,3.14.3,True,,,39,eligible,
44916698,abc256_d,data/external/ConDefects/Code/abc256_d/Python/44916698/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/44916698/correctVersion.py,data/external/ConDefects/Test/abc256_d,12,3.14.3,True,,,12,ineligible,loc < 25 (minimum length floor is 25)
45322740,abc256_d,data/external/ConDefects/Code/abc256_d/Python/45322740/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/45322740/correctVersion.py,data/external/ConDefects/Test/abc256_d,21,3.14.3,True,,,21,ineligible,loc < 25 (minimum length floor is 25)
45339988,abc256_d,data/external/ConDefects/Code/abc256_d/Python/45339988/faultyVersion.py,data/external/ConDefects/Code/abc256_d/Python/45339988/correctVersion.py,data/external/ConDefects/Test/abc256_d,22,3.14.3,True,,,22,ineligible,loc < 25 (minimum length floor is 25)
